Standard_Thresh	Monotonic_Avg_Precision	Monotonic_Avg_Recall	Monotonic_Avg_log2FC	Avg_F1
0.736	0.31216234449939667	0.0	8.197793664898223	0.0
0.737	0.32515994826402517	0.0	8.197793664898223	0.0
0.738	0.3631931961785714	0.0	8.197793664898223	0.0
0.739	0.40122644409311753	0.0	8.197793664898223	0.0
0.74	0.4392596920076637	0.0	8.197793664898223	0.0
0.741	0.4772929399222099	0.0	8.197793664898223	0.0
0.742	0.5153261878367561	0.0	8.197793664898223	0.0
0.743	0.5533594357513023	0.0	8.197793664898223	0.0
0.744	0.5913926836658485	0.0	8.197793664898223	0.0
0.745	0.6294259315803946	0.0	8.197793664898223	0.0
0.746	0.6674591794949408	0.0	8.197793664898223	0.0
0.747	0.7035674450081847	0.0	8.197793664898223	0.0
0.748	0.7200032240424157	0.0	8.197793664898223	0.0
0.749	0.7364390030766468	0.0	8.197793664898223	0.0
0.75	0.7528747821108779	0.0	8.197793664898223	0.0
0.751	0.7693105611451089	0.0	8.197793664898223	0.0
0.752	0.78574634017934	0.0	8.197793664898223	0.0
0.753	0.802182119213571	0.0	8.197793664898223	0.0
0.754	0.8186178982478021	0.0	8.197793664898223	0.0
0.755	0.8350536772820332	0.0	8.197793664898223	0.0
0.756	0.8514894563162642	0.0	8.197793664898223	0.0
0.757	0.8679252353504953	0.0	8.197793664898223	0.0
0.758	0.8843610143847263	0.0	8.197793664898223	0.0
0.759	0.9007967934189574	0.0	8.197793664898223	0.0
0.76	0.9172325724531885	0.0	8.197793664898223	0.0
0.761	0.9336683514874196	0.0	8.197793664898223	0.0
0.762	0.9501041305216505	0.0	8.197793664898223	0.0
0.763	0.9665399095558815	0.0	8.197793664898223	0.0
0.764	0.9829756885901126	0.0	8.197793664898223	0.0
0.765	0.9994114676243437	0.0	8.197793664898223	0.0
0.766	1.0	0.0	10.277114453749336	0.0
0.767	1.0	0.0	10.277114453749336	0.0
0.768	1.0	0.0	10.277114453749336	0.0
0.769	1.0	0.0	10.277114453749336	0.0
0.77	1.0	0.0	10.277114453749336	0.0
0.771	1.0	0.0	10.277114453749336	0.0
0.772	1.0	0.0	10.277114453749336	0.0
0.773	1.0	0.0	10.277114453749336	0.0
0.774	1.0	0.0	10.277114453749336	0.0
0.775	1.0	0.0	10.277114453749336	0.0
0.776	1.0	0.0	10.277114453749336	0.0
0.777	1.0	0.0	10.277114453749336	0.0
0.778	1.0	0.0	10.277114453749336	0.0
0.779	1.0	0.0	10.277114453749336	0.0
0.78	1.0	0.0	10.277114453749336	0.0
0.781	1.0	0.0	10.277114453749336	0.0
0.782	1.0	0.0	10.277114453749336	0.0
0.783	1.0	0.0	10.277114453749336	0.0
0.784	1.0	0.0	10.277114453749336	0.0
0.785	1.0	0.0	10.277114453749336	0.0
0.786	1.0	0.0	10.277114453749336	0.0
0.787	1.0	0.0	10.277114453749336	0.0
0.788	1.0	0.0	10.277114453749336	0.0
0.789	1.0	0.0	10.277114453749336	0.0
0.79	1.0	0.0	10.277114453749336	0.0
0.791	1.0	0.0	10.277114453749336	0.0
0.792	1.0	0.0	10.277114453749336	0.0
0.793	1.0	0.0	10.277114453749336	0.0
0.794	1.0	0.0	10.277114453749336	0.0
0.795	1.0	0.0	10.277114453749336	0.0
0.796	1.0	0.0	10.277114453749336	0.0
0.797	1.0	0.0	10.277114453749336	0.0
0.798	1.0	0.0	10.277114453749336	0.0
0.799	1.0	0.0	10.277114453749336	0.0
0.8	1.0	0.0	10.277114453749336	0.0
0.801	1.0	0.0	10.277114453749336	0.0
0.802	1.0	0.0	10.277114453749336	0.0
0.803	1.0	0.0	10.277114453749336	0.0
0.804	1.0	0.0	10.277114453749336	0.0
0.805	1.0	0.0	10.277114453749336	0.0
0.806	1.0	0.0	10.277114453749336	0.0
0.807	1.0	0.0	10.277114453749336	0.0
0.808	1.0	0.0	10.277114453749336	0.0
0.809	1.0	0.0	10.277114453749336	0.0
0.81	1.0	0.0	10.277114453749336	0.0
0.811	1.0	0.0	10.277114453749336	0.0
0.812	1.0	0.0	10.277114453749336	0.0
0.8130000000000001	1.0	0.0	10.277114453749336	0.0
0.8140000000000001	1.0	0.0	10.277114453749336	0.0
0.8150000000000001	1.0	0.0	10.277114453749336	0.0
0.8160000000000001	1.0	0.0	10.277114453749336	0.0
0.8170000000000001	1.0	0.0	10.277114453749336	0.0
0.8180000000000001	1.0	0.0	10.277114453749336	0.0
0.8190000000000001	1.0	0.0	10.277114453749336	0.0
0.8200000000000001	1.0	0.0	10.277114453749336	0.0
0.8210000000000001	1.0	0.0	10.277114453749336	0.0
0.8220000000000001	1.0	0.0	10.277114453749336	0.0
0.8230000000000001	1.0	0.0	10.277114453749336	0.0
0.8240000000000001	1.0	0.0	10.277114453749336	0.0
0.8250000000000001	1.0	0.0	10.277114453749336	0.0
0.8260000000000001	1.0	0.0	10.277114453749336	0.0
0.8270000000000001	1.0	0.0	10.277114453749336	0.0
0.8280000000000001	1.0	0.0	10.277114453749336	0.0
0.8290000000000001	1.0	0.0	10.277114453749336	0.0
0.8300000000000001	1.0	0.0	10.277114453749336	0.0
0.8310000000000001	1.0	0.0	10.277114453749336	0.0
0.8320000000000001	1.0	0.0	10.277114453749336	0.0
0.833	1.0	0.0	10.277114453749336	0.0
0.834	1.0	0.0	10.277114453749336	0.0
0.835	1.0	0.0	10.277114453749336	0.0
0.836	1.0	0.0	10.277114453749336	0.0
0.837	1.0	0.0	10.277114453749336	0.0
0.838	1.0	0.0	10.277114453749336	0.0
0.839	1.0	0.0	10.277114453749336	0.0
0.84	1.0	0.0	10.277114453749336	0.0
0.841	1.0	0.0	10.277114453749336	0.0
0.842	1.0	0.0	10.277114453749336	0.0
0.843	1.0	0.0	10.277114453749336	0.0
0.844	1.0	0.0	10.277114453749336	0.0
0.845	1.0	0.0	10.277114453749336	0.0
0.846	1.0	0.0	10.277114453749336	0.0
0.847	1.0	0.0	10.277114453749336	0.0
0.848	1.0	0.0	10.277114453749336	0.0
0.849	1.0	0.0	10.277114453749336	0.0
0.85	1.0	0.0	10.277114453749336	0.0
0.851	1.0	0.0	10.277114453749336	0.0
0.852	1.0	0.0	10.277114453749336	0.0
0.853	1.0	0.0	10.277114453749336	0.0
0.854	1.0	0.0	10.277114453749336	0.0
0.855	1.0	0.0	10.277114453749336	0.0
0.856	1.0	0.0	10.277114453749336	0.0
0.857	1.0	0.0	10.277114453749336	0.0
0.858	1.0	0.0	10.277114453749336	0.0
0.859	1.0	0.0	10.277114453749336	0.0
0.86	1.0	0.0	10.277114453749336	0.0
0.861	1.0	0.0	10.277114453749336	0.0
0.862	1.0	0.0	10.277114453749336	0.0
0.863	1.0	0.0	10.277114453749336	0.0
0.864	1.0	0.0	10.277114453749336	0.0
0.865	1.0	0.0	10.277114453749336	0.0
0.866	1.0	0.0	10.277114453749336	0.0
0.867	1.0	0.0	10.277114453749336	0.0
0.868	1.0	0.0	10.277114453749336	0.0
0.869	1.0	0.0	10.277114453749336	0.0
0.87	1.0	0.0	10.277114453749336	0.0
0.871	1.0	0.0	10.277114453749336	0.0
0.872	1.0	0.0	10.277114453749336	0.0
0.873	1.0	0.0	10.277114453749336	0.0
0.874	1.0	0.0	10.277114453749336	0.0
0.875	1.0	0.0	10.277114453749336	0.0
0.876	1.0	0.0	10.277114453749336	0.0
0.877	1.0	0.0	10.277114453749336	0.0
0.878	1.0	0.0	10.277114453749336	0.0
0.879	1.0	0.0	10.277114453749336	0.0
0.88	1.0	0.0	10.277114453749336	0.0
0.881	1.0	0.0	10.277114453749336	0.0
0.882	1.0	0.0	10.277114453749336	0.0
0.883	1.0	0.0	10.277114453749336	0.0
0.884	1.0	0.0	10.277114453749336	0.0
0.885	1.0	0.0	10.277114453749336	0.0
0.886	1.0	0.0	10.277114453749336	0.0
0.887	1.0	0.0	10.277114453749336	0.0
0.888	1.0	0.0	10.277114453749336	0.0
0.889	1.0	0.0	10.277114453749336	0.0
0.89	1.0	0.0	10.277114453749336	0.0
0.891	1.0	0.0	10.277114453749336	0.0
0.892	1.0	0.0	10.277114453749336	0.0
0.893	1.0	0.0	10.277114453749336	0.0
0.894	1.0	0.0	10.277114453749336	0.0
0.895	1.0	0.0	10.277114453749336	0.0
0.896	1.0	0.0	10.277114453749336	0.0
0.897	1.0	0.0	10.277114453749336	0.0
0.898	1.0	0.0	10.277114453749336	0.0
0.899	1.0	0.0	10.277114453749336	0.0
0.9	1.0	0.0	10.277114453749336	0.0
0.901	1.0	0.0	10.277114453749336	0.0
0.902	1.0	0.0	10.277114453749336	0.0
0.903	1.0	0.0	10.277114453749336	0.0
0.904	1.0	0.0	10.277114453749336	0.0
0.905	1.0	0.0	10.277114453749336	0.0
0.906	1.0	0.0	10.277114453749336	0.0
0.907	1.0	0.0	10.277114453749336	0.0
0.908	1.0	0.0	10.277114453749336	0.0
0.909	1.0	0.0	10.277114453749336	0.0
0.91	1.0	0.0	10.277114453749336	0.0
0.911	1.0	0.0	10.277114453749336	0.0
0.912	1.0	0.0	10.277114453749336	0.0
0.913	1.0	0.0	10.277114453749336	0.0
0.914	1.0	0.0	10.277114453749336	0.0
0.915	1.0	0.0	10.277114453749336	0.0
0.916	1.0	0.0	10.277114453749336	0.0
0.917	1.0	0.0	10.277114453749336	0.0
0.918	1.0	0.0	10.277114453749336	0.0
0.919	1.0	0.0	10.277114453749336	0.0
0.92	1.0	0.0	10.277114453749336	0.0
0.921	1.0	0.0	10.277114453749336	0.0
0.922	1.0	0.0	10.277114453749336	0.0
0.923	1.0	0.0	10.277114453749336	0.0
0.924	1.0	0.0	10.277114453749336	0.0
0.925	1.0	0.0	10.277114453749336	0.0
0.926	1.0	0.0	10.277114453749336	0.0
0.927	1.0	0.0	10.277114453749336	0.0
0.928	1.0	0.0	10.277114453749336	0.0
0.929	1.0	0.0	10.277114453749336	0.0
0.93	1.0	0.0	10.277114453749336	0.0
0.931	1.0	0.0	10.277114453749336	0.0
0.932	1.0	0.0	10.277114453749336	0.0
0.933	1.0	0.0	10.277114453749336	0.0
0.934	1.0	0.0	10.277114453749336	0.0
0.935	1.0	0.0	10.277114453749336	0.0
0.936	1.0	0.0	10.277114453749336	0.0
0.937	1.0	0.0	10.277114453749336	0.0
0.9380000000000001	1.0	0.0	10.277114453749336	0.0
0.9390000000000001	1.0	0.0	10.277114453749336	0.0
0.9400000000000001	1.0	0.0	10.277114453749336	0.0
0.9410000000000001	1.0	0.0	10.277114453749336	0.0
0.9420000000000001	1.0	0.0	10.277114453749336	0.0
0.9430000000000001	1.0	0.0	10.277114453749336	0.0
0.9440000000000001	1.0	0.0	10.277114453749336	0.0
0.9450000000000001	1.0	0.0	10.277114453749336	0.0
0.9460000000000001	1.0	0.0	10.277114453749336	0.0
0.9470000000000001	1.0	0.0	10.277114453749336	0.0
0.9480000000000001	1.0	0.0	10.277114453749336	0.0
0.9490000000000001	1.0	0.0	10.277114453749336	0.0
0.9500000000000001	1.0	0.0	10.277114453749336	0.0
0.9510000000000001	1.0	0.0	10.277114453749336	0.0
0.9520000000000001	1.0	0.0	10.277114453749336	0.0
0.9530000000000001	1.0	0.0	10.277114453749336	0.0
0.9540000000000001	1.0	0.0	10.277114453749336	0.0
0.9550000000000001	1.0	0.0	10.277114453749336	0.0
0.9560000000000001	1.0	0.0	10.277114453749336	0.0
0.9570000000000001	1.0	0.0	10.277114453749336	0.0
0.9580000000000001	1.0	0.0	10.277114453749336	0.0
0.9590000000000001	1.0	0.0	10.277114453749336	0.0
0.96	1.0	0.0	10.277114453749336	0.0
0.961	1.0	0.0	10.277114453749336	0.0
0.962	1.0	0.0	10.277114453749336	0.0
0.963	1.0	0.0	10.277114453749336	0.0
0.964	1.0	0.0	10.277114453749336	0.0
0.965	1.0	0.0	10.277114453749336	0.0
0.966	1.0	0.0	10.277114453749336	0.0
0.967	1.0	0.0	10.277114453749336	0.0
0.968	1.0	0.0	10.277114453749336	0.0
0.969	1.0	0.0	10.277114453749336	0.0
0.97	1.0	0.0	10.277114453749336	0.0
0.971	1.0	0.0	10.277114453749336	0.0
0.972	1.0	0.0	10.277114453749336	0.0
0.973	1.0	0.0	10.277114453749336	0.0
0.974	1.0	0.0	10.277114453749336	0.0
0.975	1.0	0.0	10.277114453749336	0.0
0.976	1.0	0.0	10.277114453749336	0.0
0.977	1.0	0.0	10.277114453749336	0.0
0.978	1.0	0.0	10.277114453749336	0.0
0.979	1.0	0.0	10.277114453749336	0.0
0.98	1.0	0.0	10.277114453749336	0.0
0.981	1.0	0.0	10.277114453749336	0.0
0.982	1.0	0.0	10.277114453749336	0.0
0.983	1.0	0.0	10.277114453749336	0.0
0.984	1.0	0.0	10.277114453749336	0.0
0.985	1.0	0.0	10.277114453749336	0.0
0.986	1.0	0.0	10.277114453749336	0.0
0.987	1.0	0.0	10.277114453749336	0.0
0.988	1.0	0.0	10.277114453749336	0.0
0.989	1.0	0.0	10.277114453749336	0.0
0.99	1.0	0.0	10.277114453749336	0.0
0.991	1.0	0.0	10.277114453749336	0.0
0.992	1.0	0.0	10.277114453749336	0.0
0.993	1.0	0.0	10.277114453749336	0.0
0.994	1.0	0.0	10.277114453749336	0.0
0.995	1.0	0.0	10.277114453749336	0.0
0.996	1.0	0.0	10.277114453749336	0.0
0.997	1.0	0.0	10.277114453749336	0.0
0.998	1.0	0.0	10.277114453749336	0.0
0.999	1.0	0.0	10.277114453749336	0.0
1.0	1.0	0.0	10.277114453749336	0.0
